,date,smp,holiday,is_holiday,year,month,day,dayofweek,hour,IS_HOLIDAY,smp_s_1,smp_s_2,smp_s_3
13685,2022-07-25 05:00:00,365.0,non-holiday,0,2022,7,25,0,5,0,210.73,206.38,209.57
13686,2022-07-25 06:00:00,212.47,non-holiday,0,2022,7,25,0,6,0,365.0,210.73,206.38
13687,2022-07-25 07:00:00,168.64,non-holiday,0,2022,7,25,0,7,0,212.47,365.0,210.73
13688,2022-07-25 08:00:00,204.35,non-holiday,0,2022,7,25,0,8,0,168.64,212.47,365.0
13689,2022-07-25 09:00:00,274.93,non-holiday,0,2022,7,25,0,9,0,204.35,168.64,212.47
13690,2022-07-25 10:00:00,286.39,non-holiday,0,2022,7,25,0,10,0,274.93,204.35,168.64
13691,2022-07-25 11:00:00,208.41,non-holiday,0,2022,7,25,0,11,0,286.39,274.93,204.35
13692,2022-07-25 12:00:00,205.51,non-holiday,0,2022,7,25,0,12,0,208.41,286.39,274.93
13693,2022-07-25 13:00:00,208.12,non-holiday,0,2022,7,25,0,13,0,205.51,208.41,286.39
13694,2022-07-25 14:00:00,209.86,non-holiday,0,2022,7,25,0,14,0,208.12,205.51,208.41
13695,2022-07-25 15:00:00,258.63,non-holiday,0,2022,7,25,0,15,0,209.86,208.12,205.51
13696,2022-07-25 16:00:00,490.71,non-holiday,0,2022,7,25,0,16,0,258.63,209.86,208.12
13697,2022-07-25 17:00:00,238.93,non-holiday,0,2022,7,25,0,17,0,490.71,258.63,209.86
13698,2022-07-25 18:00:00,209.86,non-holiday,0,2022,7,25,0,18,0,238.93,490.71,258.63
13699,2022-07-25 19:00:00,268.72,non-holiday,0,2022,7,25,0,19,0,209.86,238.93,490.71
13700,2022-07-25 20:00:00,250.91,non-holiday,0,2022,7,25,0,20,0,268.72,209.86,238.93
13701,2022-07-25 21:00:00,475.21,non-holiday,0,2022,7,25,0,21,0,250.91,268.72,209.86
13702,2022-07-25 22:00:00,488.41,non-holiday,0,2022,7,25,0,22,0,475.21,250.91,268.72
13703,2022-07-25 23:00:00,244.96,non-holiday,0,2022,7,25,0,23,0,488.41,475.21,250.91
13704,2022-07-26 00:00:00,216.14,non-holiday,0,2022,7,26,1,0,0,244.96,488.41,475.21
13705,2022-07-26 01:00:00,208.89,non-holiday,0,2022,7,26,1,1,0,216.14,244.96,488.41
13706,2022-07-26 02:00:00,169.11,non-holiday,0,2022,7,26,1,2,0,208.89,216.14,244.96
13707,2022-07-26 03:00:00,166.12,non-holiday,0,2022,7,26,1,3,0,169.11,208.89,216.14
13708,2022-07-26 04:00:00,166.12,non-holiday,0,2022,7,26,1,4,0,166.12,169.11,208.89
13709,2022-07-26 05:00:00,167.72,non-holiday,0,2022,7,26,1,5,0,166.12,166.12,169.11
13710,2022-07-26 06:00:00,205.99,non-holiday,0,2022,7,26,1,6,0,167.72,166.12,166.12
13711,2022-07-26 07:00:00,208.6,non-holiday,0,2022,7,26,1,7,0,205.99,167.72,166.12
13712,2022-07-26 08:00:00,212.66,non-holiday,0,2022,7,26,1,8,0,208.6,205.99,167.72
13713,2022-07-26 09:00:00,208.6,non-holiday,0,2022,7,26,1,9,0,212.66,208.6,205.99
13714,2022-07-26 10:00:00,168.23,non-holiday,0,2022,7,26,1,10,0,208.6,212.66,208.6
13715,2022-07-26 11:00:00,167.93,non-holiday,0,2022,7,26,1,11,0,168.23,208.6,212.66
13716,2022-07-26 12:00:00,167.93,non-holiday,0,2022,7,26,1,12,0,167.93,168.23,208.6
13717,2022-07-26 13:00:00,167.93,non-holiday,0,2022,7,26,1,13,0,167.93,167.93,168.23
13718,2022-07-26 14:00:00,210.05,non-holiday,0,2022,7,26,1,14,0,167.93,167.93,167.93
13719,2022-07-26 15:00:00,215.27,non-holiday,0,2022,7,26,1,15,0,210.05,167.93,167.93
13720,2022-07-26 16:00:00,485.0,non-holiday,0,2022,7,26,1,16,0,215.27,210.05,167.93
13721,2022-07-26 17:00:00,464.34,non-holiday,0,2022,7,26,1,17,0,485.0,215.27,210.05
13722,2022-07-26 18:00:00,262.52,non-holiday,0,2022,7,26,1,18,0,464.34,485.0,215.27
13723,2022-07-26 19:00:00,257.17,non-holiday,0,2022,7,26,1,19,0,262.52,464.34,485.0
13724,2022-07-26 20:00:00,244.1,non-holiday,0,2022,7,26,1,20,0,257.17,262.52,464.34
13725,2022-07-26 21:00:00,480.87,non-holiday,0,2022,7,26,1,21,0,244.1,257.17,262.52
13726,2022-07-26 22:00:00,481.6,non-holiday,0,2022,7,26,1,22,0,480.87,244.1,257.17
13727,2022-07-26 23:00:00,481.13,non-holiday,0,2022,7,26,1,23,0,481.6,480.87,244.1
13728,2022-07-27 00:00:00,226.81,non-holiday,0,2022,7,27,2,0,0,481.13,481.6,480.87
13729,2022-07-27 01:00:00,206.93,non-holiday,0,2022,7,27,2,1,0,226.81,481.13,481.6
13730,2022-07-27 02:00:00,167.89,non-holiday,0,2022,7,27,2,2,0,206.93,226.81,481.13
13731,2022-07-27 03:00:00,167.39,non-holiday,0,2022,7,27,2,3,0,167.89,206.93,226.81
13732,2022-07-27 04:00:00,167.39,non-holiday,0,2022,7,27,2,4,0,167.39,167.89,206.93
13733,2022-07-27 05:00:00,270.96,non-holiday,0,2022,7,27,2,5,0,167.39,167.39,167.89
13734,2022-07-27 06:00:00,168.48,non-holiday,0,2022,7,27,2,6,0,270.96,167.39,167.39
13735,2022-07-27 07:00:00,204.82,non-holiday,0,2022,7,27,2,7,0,168.48,270.96,167.39
13736,2022-07-27 08:00:00,213.23,non-holiday,0,2022,7,27,2,8,0,204.82,168.48,270.96
13737,2022-07-27 09:00:00,215.55,non-holiday,0,2022,7,27,2,9,0,213.23,204.82,168.48
13738,2022-07-27 10:00:00,206.56,non-holiday,0,2022,7,27,2,10,0,215.55,213.23,204.82
13739,2022-07-27 11:00:00,167.31,non-holiday,0,2022,7,27,2,11,0,206.56,215.55,213.23
13740,2022-07-27 12:00:00,167.31,non-holiday,0,2022,7,27,2,12,0,167.31,206.56,215.55
13741,2022-07-27 13:00:00,207.72,non-holiday,0,2022,7,27,2,13,0,167.31,167.31,206.56
13742,2022-07-27 14:00:00,213.23,non-holiday,0,2022,7,27,2,14,0,207.72,167.31,167.31
13743,2022-07-27 15:00:00,218.58,non-holiday,0,2022,7,27,2,15,0,213.23,207.72,167.31
13744,2022-07-27 16:00:00,248.87,non-holiday,0,2022,7,27,2,16,0,218.58,213.23,207.72
13745,2022-07-27 17:00:00,450.36,non-holiday,0,2022,7,27,2,17,0,248.87,218.58,213.23
13746,2022-07-27 18:00:00,432.28,non-holiday,0,2022,7,27,2,18,0,450.36,248.87,218.58
13747,2022-07-27 19:00:00,463.01,non-holiday,0,2022,7,27,2,19,0,432.28,450.36,248.87
13748,2022-07-27 20:00:00,459.76,non-holiday,0,2022,7,27,2,20,0,463.01,432.28,450.36
13749,2022-07-27 21:00:00,486.53,non-holiday,0,2022,7,27,2,21,0,459.76,463.01,432.28
13750,2022-07-27 22:00:00,261.94,non-holiday,0,2022,7,27,2,22,0,486.53,459.76,463.01
13751,2022-07-27 23:00:00,244.72,non-holiday,0,2022,7,27,2,23,0,261.94,486.53,459.76
13752,2022-07-28 00:00:00,248.81,non-holiday,0,2022,7,28,3,0,0,244.72,261.94,486.53
13753,2022-07-28 01:00:00,169.01,non-holiday,0,2022,7,28,3,1,0,248.81,244.72,261.94
13754,2022-07-28 02:00:00,169.01,non-holiday,0,2022,7,28,3,2,0,169.01,248.81,244.72
13755,2022-07-28 03:00:00,165.73,non-holiday,0,2022,7,28,3,3,0,169.01,169.01,248.81
13756,2022-07-28 04:00:00,255.57,non-holiday,0,2022,7,28,3,4,0,165.73,169.01,169.01
13757,2022-07-28 05:00:00,165.73,non-holiday,0,2022,7,28,3,5,0,255.57,165.73,169.01
13758,2022-07-28 06:00:00,169.01,non-holiday,0,2022,7,28,3,6,0,165.73,255.57,165.73
13759,2022-07-28 07:00:00,212.73,non-holiday,0,2022,7,28,3,7,0,169.01,165.73,255.57
13760,2022-07-28 08:00:00,244.88,non-holiday,0,2022,7,28,3,8,0,212.73,169.01,165.73
13761,2022-07-28 09:00:00,253.79,non-holiday,0,2022,7,28,3,9,0,244.88,212.73,169.01
13762,2022-07-28 10:00:00,227.66,non-holiday,0,2022,7,28,3,10,0,253.79,244.88,212.73
13763,2022-07-28 11:00:00,167.54,non-holiday,0,2022,7,28,3,11,0,227.66,253.79,244.88
13764,2022-07-28 12:00:00,167.54,non-holiday,0,2022,7,28,3,12,0,167.54,227.66,253.79
13765,2022-07-28 13:00:00,167.54,non-holiday,0,2022,7,28,3,13,0,167.54,167.54,227.66
13766,2022-07-28 14:00:00,276.36,non-holiday,0,2022,7,28,3,14,0,167.54,167.54,167.54
13767,2022-07-28 15:00:00,450.65,non-holiday,0,2022,7,28,3,15,0,276.36,167.54,167.54
13768,2022-07-28 16:00:00,450.65,non-holiday,0,2022,7,28,3,16,0,450.65,276.36,167.54
13769,2022-07-28 17:00:00,457.7,non-holiday,0,2022,7,28,3,17,0,450.65,450.65,276.36
13770,2022-07-28 18:00:00,461.3,non-holiday,0,2022,7,28,3,18,0,457.7,450.65,450.65
13771,2022-07-28 19:00:00,461.51,non-holiday,0,2022,7,28,3,19,0,461.3,457.7,450.65
13772,2022-07-28 20:00:00,457.7,non-holiday,0,2022,7,28,3,20,0,461.51,461.3,457.7
13773,2022-07-28 21:00:00,448.67,non-holiday,0,2022,7,28,3,21,0,457.7,461.51,461.3
13774,2022-07-28 22:00:00,449.66,non-holiday,0,2022,7,28,3,22,0,448.67,457.7,461.51
13775,2022-07-28 23:00:00,451.14,non-holiday,0,2022,7,28,3,23,0,449.66,448.67,457.7
13776,2022-07-29 00:00:00,213.55,non-holiday,0,2022,7,29,4,0,0,451.14,449.66,448.67
13777,2022-07-29 01:00:00,210.65,non-holiday,0,2022,7,29,4,1,0,213.55,451.14,449.66
13778,2022-07-29 02:00:00,203.97,non-holiday,0,2022,7,29,4,2,0,210.65,213.55,451.14
13779,2022-07-29 03:00:00,167.51,non-holiday,0,2022,7,29,4,3,0,203.97,210.65,213.55
13780,2022-07-29 04:00:00,165.98,non-holiday,0,2022,7,29,4,4,0,167.51,203.97,210.65
13781,2022-07-29 05:00:00,167.51,non-holiday,0,2022,7,29,4,5,0,165.98,167.51,203.97
13782,2022-07-29 06:00:00,205.43,non-holiday,0,2022,7,29,4,6,0,167.51,165.98,167.51
13783,2022-07-29 07:00:00,208.33,non-holiday,0,2022,7,29,4,7,0,205.43,167.51,165.98
13784,2022-07-29 08:00:00,209.78,non-holiday,0,2022,7,29,4,8,0,208.33,205.43,167.51
13785,2022-07-29 09:00:00,214.42,non-holiday,0,2022,7,29,4,9,0,209.78,208.33,205.43
13786,2022-07-29 10:00:00,211.81,non-holiday,0,2022,7,29,4,10,0,214.42,209.78,208.33
13787,2022-07-29 11:00:00,203.68,non-holiday,0,2022,7,29,4,11,0,211.81,214.42,209.78
13788,2022-07-29 12:00:00,203.1,non-holiday,0,2022,7,29,4,12,0,203.68,211.81,214.42
13789,2022-07-29 13:00:00,208.62,non-holiday,0,2022,7,29,4,13,0,203.1,203.68,211.81
13790,2022-07-29 14:00:00,211.23,non-holiday,0,2022,7,29,4,14,0,208.62,203.1,203.68
13791,2022-07-29 15:00:00,213.84,non-holiday,0,2022,7,29,4,15,0,211.23,208.62,203.1
13792,2022-07-29 16:00:00,465.3,non-holiday,0,2022,7,29,4,16,0,213.84,211.23,208.62
13793,2022-07-29 17:00:00,451.97,non-holiday,0,2022,7,29,4,17,0,465.3,213.84,211.23
13794,2022-07-29 18:00:00,463.68,non-holiday,0,2022,7,29,4,18,0,451.97,465.3,213.84
13795,2022-07-29 19:00:00,468.19,non-holiday,0,2022,7,29,4,19,0,463.68,451.97,465.3
13796,2022-07-29 20:00:00,465.94,non-holiday,0,2022,7,29,4,20,0,468.19,463.68,451.97
13797,2022-07-29 21:00:00,472.21,non-holiday,0,2022,7,29,4,21,0,465.94,468.19,463.68
13798,2022-07-29 22:00:00,454.44,non-holiday,0,2022,7,29,4,22,0,472.21,465.94,468.19
13799,2022-07-29 23:00:00,254.76,non-holiday,0,2022,7,29,4,23,0,454.44,472.21,465.94
13800,2022-07-30 00:00:00,211.23,non-holiday,0,2022,7,30,5,0,1,254.76,454.44,472.21
13801,2022-07-30 01:00:00,210.65,non-holiday,0,2022,7,30,5,1,1,211.23,254.76,454.44
13802,2022-07-30 02:00:00,201.09,non-holiday,0,2022,7,30,5,2,1,210.65,211.23,254.76
13803,2022-07-30 03:00:00,166.87,non-holiday,0,2022,7,30,5,3,1,201.09,210.65,211.23
13804,2022-07-30 04:00:00,166.87,non-holiday,0,2022,7,30,5,4,1,166.87,201.09,210.65
13805,2022-07-30 05:00:00,166.87,non-holiday,0,2022,7,30,5,5,1,166.87,166.87,201.09
13806,2022-07-30 06:00:00,168.17,non-holiday,0,2022,7,30,5,6,1,166.87,166.87,166.87
13807,2022-07-30 07:00:00,203.41,non-holiday,0,2022,7,30,5,7,1,168.17,166.87,166.87
13808,2022-07-30 08:00:00,208.04,non-holiday,0,2022,7,30,5,8,1,203.41,168.17,166.87
13809,2022-07-30 09:00:00,212.1,non-holiday,0,2022,7,30,5,9,1,208.04,203.41,168.17
13810,2022-07-30 10:00:00,211.81,non-holiday,0,2022,7,30,5,10,1,212.1,208.04,203.41
13811,2022-07-30 11:00:00,211.23,non-holiday,0,2022,7,30,5,11,1,211.81,212.1,208.04
13812,2022-07-30 12:00:00,211.52,non-holiday,0,2022,7,30,5,12,1,211.23,211.81,212.1
13813,2022-07-30 13:00:00,245.93,non-holiday,0,2022,7,30,5,13,1,211.52,211.23,211.81
13814,2022-07-30 14:00:00,260.82,non-holiday,0,2022,7,30,5,14,1,245.93,211.52,211.23
13815,2022-07-30 15:00:00,211.52,non-holiday,0,2022,7,30,5,15,1,260.82,245.93,211.52
13816,2022-07-30 16:00:00,486.23,non-holiday,0,2022,7,30,5,16,1,211.52,260.82,245.93
13817,2022-07-30 17:00:00,256.77,non-holiday,0,2022,7,30,5,17,1,486.23,211.52,260.82
13818,2022-07-30 18:00:00,291.11,non-holiday,0,2022,7,30,5,18,1,256.77,486.23,211.52
13819,2022-07-30 19:00:00,478.33,non-holiday,0,2022,7,30,5,19,1,291.11,256.77,486.23
13820,2022-07-30 20:00:00,245.93,non-holiday,0,2022,7,30,5,20,1,478.33,291.11,256.77
13821,2022-07-30 21:00:00,280.41,non-holiday,0,2022,7,30,5,21,1,245.93,478.33,291.11
13822,2022-07-30 22:00:00,210.07,non-holiday,0,2022,7,30,5,22,1,280.41,245.93,478.33
13823,2022-07-30 23:00:00,213.26,non-holiday,0,2022,7,30,5,23,1,210.07,280.41,245.93
13824,2022-07-31 00:00:00,169.15,non-holiday,0,2022,7,31,6,0,1,213.26,210.07,280.41
13825,2022-07-31 01:00:00,169.15,non-holiday,0,2022,7,31,6,1,1,169.15,213.26,210.07
13826,2022-07-31 02:00:00,123.27,non-holiday,0,2022,7,31,6,2,1,169.15,169.15,213.26
13827,2022-07-31 03:00:00,121.83,non-holiday,0,2022,7,31,6,3,1,123.27,169.15,169.15
13828,2022-07-31 04:00:00,117.92,non-holiday,0,2022,7,31,6,4,1,121.83,123.27,169.15
13829,2022-07-31 05:00:00,117.92,non-holiday,0,2022,7,31,6,5,1,117.92,121.83,123.27
13830,2022-07-31 06:00:00,166.83,non-holiday,0,2022,7,31,6,6,1,117.92,117.92,121.83
13831,2022-07-31 07:00:00,169.57,non-holiday,0,2022,7,31,6,7,1,166.83,117.92,117.92
13832,2022-07-31 08:00:00,204.58,non-holiday,0,2022,7,31,6,8,1,169.57,166.83,117.92
13833,2022-07-31 09:00:00,210.08,non-holiday,0,2022,7,31,6,9,1,204.58,169.57,166.83
13834,2022-07-31 10:00:00,212.4,non-holiday,0,2022,7,31,6,10,1,210.08,204.58,169.57
13835,2022-07-31 11:00:00,209.21,non-holiday,0,2022,7,31,6,11,1,212.4,210.08,204.58
13836,2022-07-31 12:00:00,169.15,non-holiday,0,2022,7,31,6,12,1,209.21,212.4,210.08
13837,2022-07-31 13:00:00,205.16,non-holiday,0,2022,7,31,6,13,1,169.15,209.21,212.4
13838,2022-07-31 14:00:00,214.14,non-holiday,0,2022,7,31,6,14,1,205.16,169.15,209.21
13839,2022-07-31 15:00:00,215.88,non-holiday,0,2022,7,31,6,15,1,214.14,205.16,169.15
13840,2022-07-31 16:00:00,215.88,non-holiday,0,2022,7,31,6,16,1,215.88,214.14,205.16
13841,2022-07-31 17:00:00,210.66,non-holiday,0,2022,7,31,6,17,1,215.88,215.88,214.14
13842,2022-07-31 18:00:00,262.15,non-holiday,0,2022,7,31,6,18,1,210.66,215.88,215.88
13843,2022-07-31 19:00:00,306.49,non-holiday,0,2022,7,31,6,19,1,262.15,210.66,215.88
13844,2022-07-31 20:00:00,274.97,non-holiday,0,2022,7,31,6,20,1,306.49,262.15,210.66
13845,2022-07-31 21:00:00,214.43,non-holiday,0,2022,7,31,6,21,1,274.97,306.49,262.15
13846,2022-07-31 22:00:00,269.34,non-holiday,0,2022,7,31,6,22,1,214.43,274.97,306.49
13847,2022-07-31 23:00:00,213.27,non-holiday,0,2022,7,31,6,23,1,269.34,214.43,274.97
13848,2022-08-01 00:00:00,237.31,non-holiday,0,2022,8,1,0,0,0,213.27,269.34,214.43
13849,2022-08-01 01:00:00,234.37,non-holiday,0,2022,8,1,0,1,0,237.31,213.27,269.34
13850,2022-08-01 02:00:00,139.29,non-holiday,0,2022,8,1,0,2,0,234.37,237.31,213.27
13851,2022-08-01 03:00:00,134.84,non-holiday,0,2022,8,1,0,3,0,139.29,234.37,237.31
13852,2022-08-01 04:00:00,134.84,non-holiday,0,2022,8,1,0,4,0,134.84,139.29,234.37
13853,2022-08-01 05:00:00,139.63,non-holiday,0,2022,8,1,0,5,0,134.84,134.84,139.29
13854,2022-08-01 06:00:00,233.37,non-holiday,0,2022,8,1,0,6,0,139.63,134.84,134.84
13855,2022-08-01 07:00:00,237.01,non-holiday,0,2022,8,1,0,7,0,233.37,139.63,134.84
13856,2022-08-01 08:00:00,300.61,non-holiday,0,2022,8,1,0,8,0,237.01,233.37,139.63
13857,2022-08-01 09:00:00,312.35,non-holiday,0,2022,8,1,0,9,0,300.61,237.01,233.37
13858,2022-08-01 10:00:00,308.7,non-holiday,0,2022,8,1,0,10,0,312.35,300.61,237.01
13859,2022-08-01 11:00:00,299.4,non-holiday,0,2022,8,1,0,11,0,308.7,312.35,300.61
13860,2022-08-01 12:00:00,236.9,non-holiday,0,2022,8,1,0,12,0,299.4,308.7,312.35
13861,2022-08-01 13:00:00,236.9,non-holiday,0,2022,8,1,0,13,0,236.9,299.4,308.7
13862,2022-08-01 14:00:00,236.9,non-holiday,0,2022,8,1,0,14,0,236.9,236.9,299.4
13863,2022-08-01 15:00:00,285.76,non-holiday,0,2022,8,1,0,15,0,236.9,236.9,236.9
13864,2022-08-01 16:00:00,397.32,non-holiday,0,2022,8,1,0,16,0,285.76,236.9,236.9
13865,2022-08-01 17:00:00,358.04,non-holiday,0,2022,8,1,0,17,0,397.32,285.76,236.9
13866,2022-08-01 18:00:00,414.4,non-holiday,0,2022,8,1,0,18,0,358.04,397.32,285.76
13867,2022-08-01 19:00:00,512.57,non-holiday,0,2022,8,1,0,19,0,414.4,358.04,397.32
13868,2022-08-01 20:00:00,490.23,non-holiday,0,2022,8,1,0,20,0,512.57,414.4,358.04
13869,2022-08-01 21:00:00,292.64,non-holiday,0,2022,8,1,0,21,0,490.23,512.57,414.4
13870,2022-08-01 22:00:00,476.76,non-holiday,0,2022,8,1,0,22,0,292.64,490.23,512.57
13871,2022-08-01 23:00:00,295.88,non-holiday,0,2022,8,1,0,23,0,476.76,292.64,490.23
13872,2022-08-02 00:00:00,247.72,non-holiday,0,2022,8,2,1,0,0,295.88,476.76,292.64
13873,2022-08-02 01:00:00,282.1,non-holiday,0,2022,8,2,1,1,0,247.72,295.88,476.76
13874,2022-08-02 02:00:00,231.58,non-holiday,0,2022,8,2,1,2,0,282.1,247.72,295.88
13875,2022-08-02 03:00:00,234.99,non-holiday,0,2022,8,2,1,3,0,231.58,282.1,247.72
13876,2022-08-02 04:00:00,234.58,non-holiday,0,2022,8,2,1,4,0,234.99,231.58,282.1
13877,2022-08-02 05:00:00,231.23,non-holiday,0,2022,8,2,1,5,0,234.58,234.99,231.58
13878,2022-08-02 06:00:00,234.58,non-holiday,0,2022,8,2,1,6,0,231.23,234.58,234.99
13879,2022-08-02 07:00:00,235.81,non-holiday,0,2022,8,2,1,7,0,234.58,231.23,234.58
13880,2022-08-02 08:00:00,291.72,non-holiday,0,2022,8,2,1,8,0,235.81,234.58,231.23
13881,2022-08-02 09:00:00,408.98,non-holiday,0,2022,8,2,1,9,0,291.72,235.81,234.58
13882,2022-08-02 10:00:00,299.0,non-holiday,0,2022,8,2,1,10,0,408.98,291.72,235.81
13883,2022-08-02 11:00:00,294.15,non-holiday,0,2022,8,2,1,11,0,299.0,408.98,291.72
13884,2022-08-02 12:00:00,233.75,non-holiday,0,2022,8,2,1,12,0,294.15,299.0,408.98
13885,2022-08-02 13:00:00,233.75,non-holiday,0,2022,8,2,1,13,0,233.75,294.15,299.0
13886,2022-08-02 14:00:00,285.65,non-holiday,0,2022,8,2,1,14,0,233.75,233.75,294.15
13887,2022-08-02 15:00:00,297.79,non-holiday,0,2022,8,2,1,15,0,285.65,233.75,233.75
13888,2022-08-02 16:00:00,470.79,non-holiday,0,2022,8,2,1,16,0,297.79,285.65,233.75
13889,2022-08-02 17:00:00,476.57,non-holiday,0,2022,8,2,1,17,0,470.79,297.79,285.65
13890,2022-08-02 18:00:00,480.64,non-holiday,0,2022,8,2,1,18,0,476.57,470.79,297.79
13891,2022-08-02 19:00:00,489.91,non-holiday,0,2022,8,2,1,19,0,480.64,476.57,470.79
13892,2022-08-02 20:00:00,485.0,non-holiday,0,2022,8,2,1,20,0,489.91,480.64,476.57
13893,2022-08-02 21:00:00,448.84,non-holiday,0,2022,8,2,1,21,0,485.0,489.91,480.64
13894,2022-08-02 22:00:00,413.77,non-holiday,0,2022,8,2,1,22,0,448.84,485.0,489.91
13895,2022-08-02 23:00:00,480.08,non-holiday,0,2022,8,2,1,23,0,413.77,448.84,485.0
13896,2022-08-03 00:00:00,295.4,non-holiday,0,2022,8,3,2,0,0,480.08,413.77,448.84
13897,2022-08-03 01:00:00,236.67,non-holiday,0,2022,8,3,2,1,0,295.4,480.08,413.77
13898,2022-08-03 02:00:00,232.91,non-holiday,0,2022,8,3,2,2,0,236.67,295.4,480.08
13899,2022-08-03 03:00:00,230.27,non-holiday,0,2022,8,3,2,3,0,232.91,236.67,295.4
13900,2022-08-03 04:00:00,230.27,non-holiday,0,2022,8,3,2,4,0,230.27,232.91,236.67
13901,2022-08-03 05:00:00,230.68,non-holiday,0,2022,8,3,2,5,0,230.27,230.27,232.91
13902,2022-08-03 06:00:00,232.91,non-holiday,0,2022,8,3,2,6,0,230.68,230.27,230.27
13903,2022-08-03 07:00:00,236.67,non-holiday,0,2022,8,3,2,7,0,232.91,230.68,230.27
13904,2022-08-03 08:00:00,293.38,non-holiday,0,2022,8,3,2,8,0,236.67,232.91,230.68
13905,2022-08-03 09:00:00,295.0,non-holiday,0,2022,8,3,2,9,0,293.38,236.67,232.91
13906,2022-08-03 10:00:00,288.93,non-holiday,0,2022,8,3,2,10,0,295.0,293.38,236.67
13907,2022-08-03 11:00:00,235.43,non-holiday,0,2022,8,3,2,11,0,288.93,295.0,293.38
13908,2022-08-03 12:00:00,235.43,non-holiday,0,2022,8,3,2,12,0,235.43,288.93,295.0
13909,2022-08-03 13:00:00,291.76,non-holiday,0,2022,8,3,2,13,0,235.43,235.43,288.93
13910,2022-08-03 14:00:00,287.31,non-holiday,0,2022,8,3,2,14,0,291.76,235.43,235.43
13911,2022-08-03 15:00:00,298.64,non-holiday,0,2022,8,3,2,15,0,287.31,291.76,235.43
13912,2022-08-03 16:00:00,476.0,non-holiday,0,2022,8,3,2,16,0,298.64,287.31,291.76
13913,2022-08-03 17:00:00,474.96,non-holiday,0,2022,8,3,2,17,0,476.0,298.64,287.31
13914,2022-08-03 18:00:00,465.27,non-holiday,0,2022,8,3,2,18,0,474.96,476.0,298.64
13915,2022-08-03 19:00:00,473.5,non-holiday,0,2022,8,3,2,19,0,465.27,474.96,476.0
13916,2022-08-03 20:00:00,465.27,non-holiday,0,2022,8,3,2,20,0,473.5,465.27,474.96
13917,2022-08-03 21:00:00,511.01,non-holiday,0,2022,8,3,2,21,0,465.27,473.5,465.27
13918,2022-08-03 22:00:00,302.69,non-holiday,0,2022,8,3,2,22,0,511.01,465.27,473.5
13919,2022-08-03 23:00:00,456.33,non-holiday,0,2022,8,3,2,23,0,302.69,511.01,465.27
13920,2022-08-04 00:00:00,297.49,non-holiday,0,2022,8,4,3,0,0,456.33,302.69,511.01
13921,2022-08-04 01:00:00,283.33,non-holiday,0,2022,8,4,3,1,0,297.49,456.33,302.69
13922,2022-08-04 02:00:00,287.38,non-holiday,0,2022,8,4,3,2,0,283.33,297.49,456.33
13923,2022-08-04 03:00:00,281.31,non-holiday,0,2022,8,4,3,3,0,287.38,283.33,297.49
13924,2022-08-04 04:00:00,234.23,non-holiday,0,2022,8,4,3,4,0,281.31,287.38,283.33
13925,2022-08-04 05:00:00,284.95,non-holiday,0,2022,8,4,3,5,0,234.23,281.31,287.38
13926,2022-08-04 06:00:00,235.05,non-holiday,0,2022,8,4,3,6,0,284.95,234.23,281.31
13927,2022-08-04 07:00:00,282.11,non-holiday,0,2022,8,4,3,7,0,235.05,284.95,234.23
13928,2022-08-04 08:00:00,298.71,non-holiday,0,2022,8,4,3,8,0,282.11,235.05,284.95
13929,2022-08-04 09:00:00,291.83,non-holiday,0,2022,8,4,3,9,0,298.71,282.11,235.05
13930,2022-08-04 10:00:00,288.59,non-holiday,0,2022,8,4,3,10,0,291.83,298.71,282.11
13931,2022-08-04 11:00:00,289.4,non-holiday,0,2022,8,4,3,11,0,288.59,291.83,298.71
13932,2022-08-04 12:00:00,294.25,non-holiday,0,2022,8,4,3,12,0,289.4,288.59,291.83
13933,2022-08-04 13:00:00,446.07,non-holiday,0,2022,8,4,3,13,0,294.25,289.4,288.59
13934,2022-08-04 14:00:00,430.12,non-holiday,0,2022,8,4,3,14,0,446.07,294.25,289.4
13935,2022-08-04 15:00:00,432.55,non-holiday,0,2022,8,4,3,15,0,430.12,446.07,294.25
13936,2022-08-04 16:00:00,479.46,non-holiday,0,2022,8,4,3,16,0,432.55,430.12,446.07
13937,2022-08-04 17:00:00,453.21,non-holiday,0,2022,8,4,3,17,0,479.46,432.55,430.12
13938,2022-08-04 18:00:00,462.75,non-holiday,0,2022,8,4,3,18,0,453.21,479.46,432.55
13939,2022-08-04 19:00:00,476.39,non-holiday,0,2022,8,4,3,19,0,462.75,453.21,479.46
13940,2022-08-04 20:00:00,462.75,non-holiday,0,2022,8,4,3,20,0,476.39,462.75,453.21
13941,2022-08-04 21:00:00,452.8,non-holiday,0,2022,8,4,3,21,0,462.75,476.39,462.75
13942,2022-08-04 22:00:00,453.11,non-holiday,0,2022,8,4,3,22,0,452.8,462.75,476.39
13943,2022-08-04 23:00:00,424.77,non-holiday,0,2022,8,4,3,23,0,453.11,452.8,462.75
13944,2022-08-05 00:00:00,298.98,non-holiday,0,2022,8,5,4,0,0,424.77,453.11,452.8
13945,2022-08-05 01:00:00,289.27,non-holiday,0,2022,8,5,4,1,0,298.98,424.77,453.11
13946,2022-08-05 02:00:00,235.07,non-holiday,0,2022,8,5,4,2,0,289.27,298.98,424.77
